id,duration,protocol_type,service,flag,src_bytes,classN,classA
17214,2,tcp,smtp,SF,1954,1,1
17215,0,tcp,smtp,SF,1743,1,1
17216,0,udp,domain_u,SF,44,1,1
17217,0,tcp,http,SF,189,1,1
17219,0,tcp,http,SF,217,1,1
17222,0,tcp,http,SF,222,1,1
17223,0,tcp,pop_3,SF,108,1,1
17224,0,udp,domain_u,SF,45,1,1
17226,0,tcp,http,SF,286,1,1
17227,0,tcp,http,SF,278,1,1
17229,0,tcp,http,SF,209,1,1
17230,0,tcp,http,SF,271,1,1
17231,0,tcp,ftp_data,SF,641,1,1
17232,0,tcp,smtp,SF,756,1,1
17233,0,tcp,http,SF,229,1,1
17236,4,tcp,smtp,SF,783,1,1
17237,0,tcp,smtp,SF,2290,1,1
17238,0,tcp,http,SF,281,1,1
17240,4224,udp,other,SF,147,1,1
17241,694,tcp,telnet,SF,591,1,1
17242,0,tcp,http,SF,218,1,1
17243,11,tcp,smtp,SF,13180,1,1
17244,0,tcp,ftp_data,SF,71,1,1
17246,36,udp,domain_u,SF,92,1,1
17247,0,tcp,smtp,SF,1111,1,1
17248,0,tcp,http,SF,297,1,1
17250,0,tcp,http,SF,230,1,1
17251,0,tcp,http,REJ,0,1,1
17252,0,tcp,pop_3,SF,52,1,1
17254,0,tcp,http,SF,229,1,1
17261,0,tcp,http,SF,329,1,1
17262,0,tcp,http,SF,296,1,1
17263,0,tcp,http,SF,190,1,1
17266,0,tcp,http,SF,142,1,1
17270,0,icmp,eco_i,SF,30,1,1
17271,0,tcp,http,SF,241,1,1
17272,0,udp,domain_u,SF,45,1,1
17273,0,tcp,http,SF,215,1,1
17275,0,tcp,finger,SF,8,1,1
17278,0,udp,domain_u,SF,46,1,1
17280,0,udp,domain_u,SF,45,1,1
17281,0,tcp,http,SF,219,1,1
17282,0,tcp,http,SF,200,1,1
17285,0,udp,domain_u,SF,44,1,1
17286,0,udp,domain_u,SF,46,1,1
17287,0,tcp,telnet,S1,1191,1,1
17291,0,tcp,http,SF,321,1,1
17292,0,tcp,http,SF,261,1,1
17293,0,tcp,http,SF,213,1,1
17295,0,tcp,http,SF,202,1,1
17299,63,udp,ntp_u,SF,48,1,1
17300,0,tcp,http,REJ,0,1,1
17301,0,tcp,http,SF,315,1,1
17302,0,tcp,smtp,SF,977,1,1
17303,0,udp,domain_u,SF,46,1,1
17304,0,tcp,http,SF,283,1,1
17307,0,tcp,http,SF,205,1,1
17311,0,tcp,http,SF,225,1,1
17312,0,tcp,ftp_data,SF,37,1,1
17313,0,icmp,eco_i,SF,30,1,1
17314,0,tcp,http,SF,241,1,1
17315,13535,tcp,telnet,SF,10606,1,1
17316,2705,udp,other,SF,147,1,1
17318,0,tcp,http,SF,215,1,1
17321,5,udp,domain_u,SF,95,1,1
17322,6,tcp,telnet,SF,122,1,1
17323,0,tcp,http,SF,255,1,1
17330,0,tcp,http,SF,201,1,1
17331,0,tcp,http,SF,330,1,1
17332,0,udp,private,SF,105,1,1
17334,0,udp,domain_u,SF,44,1,1
17335,2,tcp,smtp,SF,858,1,1
17336,0,tcp,http,SF,350,1,1
17339,3,tcp,smtp,SF,1290,1,1
17341,0,tcp,http,SF,206,1,1
17342,2,tcp,smtp,SF,1240,1,1
17346,0,tcp,http,SF,350,1,1
17347,1700,udp,other,SF,146,1,1
17348,0,tcp,smtp,SF,810,1,1
17349,0,tcp,http,SF,249,1,1
17350,0,tcp,http,SF,296,1,1
17352,0,tcp,http,REJ,0,1,1
17353,0,tcp,http,SF,280,1,1
17354,0,tcp,smtp,SF,1578,1,1
17355,0,tcp,http,SF,176,1,1
17356,0,tcp,http,SF,254,1,1
17361,0,tcp,http,SF,249,1,1
17362,33,tcp,telnet,SF,127,1,1
17364,0,udp,domain_u,SF,46,1,1
17366,0,tcp,http,SF,316,1,1
17368,0,tcp,http,SF,200,1,1
17369,0,tcp,http,SF,270,1,1
17370,0,tcp,http,SF,208,1,1
17371,0,tcp,finger,SF,7,1,1
17374,0,tcp,http,SF,207,1,1
17377,0,tcp,http,SF,312,1,1
17378,0,udp,domain_u,SF,33,1,1
17379,27,udp,domain_u,SF,42,1,1
17382,1,tcp,smtp,SF,648,1,1
17383,2,tcp,smtp,SF,1354,1,1
17385,0,tcp,http,SF,235,1,1
17386,0,udp,domain_u,SF,42,1,1
17388,1,tcp,smtp,SF,932,1,1
17389,0,tcp,http,SF,335,1,1
17394,0,tcp,http,SF,268,1,1
17395,7790,udp,other,SF,147,1,1
17400,0,tcp,http,SF,329,1,1
17401,0,udp,domain_u,SF,45,1,1
17402,0,tcp,http,SF,302,1,1
17403,0,tcp,http,SF,296,1,1
17404,0,tcp,http,SF,247,1,1
17405,10,tcp,smtp,SF,836,1,1
17407,0,tcp,http,SF,161,1,1
17408,0,udp,domain_u,SF,43,1,1
17411,0,udp,domain_u,SF,44,1,1
17414,0,tcp,http,SF,225,1,1
17415,0,udp,domain_u,SF,34,1,1
17418,0,udp,private,SF,105,1,1
17422,0,tcp,http,SF,251,1,1
17425,0,tcp,http,SF,288,1,1
17427,0,tcp,time,SF,0,1,1
17429,0,tcp,http,SF,250,1,1
17430,0,tcp,http,SF,315,1,1
17434,0,tcp,http,SF,253,1,1
17435,0,udp,domain_u,SF,44,1,1
17436,0,tcp,http,SF,222,1,1
17437,0,udp,domain_u,SF,46,1,1
17438,0,tcp,http,SF,238,1,1
17440,0,tcp,http,SF,323,1,1
17441,0,udp,domain_u,SF,44,1,1
17445,0,tcp,http,SF,220,1,1
17446,0,tcp,http,SF,289,1,1
17447,0,tcp,http,SF,206,1,1
17449,0,tcp,finger,SF,8,1,1
17452,0,tcp,ftp_data,SF,1363,1,1
17453,0,tcp,http,SF,246,1,1
17454,0,tcp,http,SF,333,1,1
17455,0,tcp,http,SF,217,1,1
17457,0,udp,domain_u,SF,45,1,1
17462,3,tcp,smtp,SF,1032,1,1
17463,0,udp,domain_u,SF,44,1,1
17465,0,tcp,smtp,SF,105,1,1
17467,0,tcp,other,SF,4539,1,1
17469,0,udp,ntp_u,SF,48,1,1
17470,0,tcp,http,REJ,0,1,1
17471,0,tcp,http,SF,293,1,1
17472,0,udp,domain_u,SF,45,1,1
17473,0,tcp,http,SF,236,1,1
17477,0,tcp,smtp,SF,679,1,1
17478,0,tcp,http,SF,265,1,1
17480,0,udp,domain_u,SF,46,1,1
17481,0,tcp,http,REJ,0,1,1
17484,0,tcp,http,SF,205,1,1
17485,3,tcp,smtp,SF,1013,1,1
17486,0,tcp,http,SF,286,1,1
17488,0,tcp,http,SF,236,1,1
17490,0,icmp,ecr_i,SF,64,1,1
17491,9094,udp,other,SF,145,1,1
17493,0,udp,domain_u,SF,44,1,1
17494,6892,udp,other,SF,147,1,1
17495,0,tcp,http,SF,206,1,1
17496,0,icmp,eco_i,SF,30,1,1
17499,2,tcp,ftp_data,SF,2194619,1,1
17501,0,tcp,http,SF,223,1,1
17502,0,tcp,http,SF,210,1,1
17503,0,tcp,http,SF,283,1,1
17504,0,tcp,http,SF,297,1,1
17505,27,tcp,ftp,SF,910,1,1
17507,0,tcp,smtp,SF,642,1,1
17508,7,tcp,smtp,SF,1837,1,1
17509,0,tcp,http,SF,266,1,1
17510,0,tcp,smtp,SF,1490,1,1
17511,3,udp,domain_u,SF,42,1,1
17517,0,udp,domain_u,SF,46,1,1
17521,0,tcp,ftp_data,SF,11,1,1
17525,0,tcp,smtp,S0,0,1,1
17526,0,tcp,ftp_data,SF,11,1,1
17527,0,tcp,smtp,SF,2201,1,1
17528,0,tcp,http,SF,160,1,1
17529,1,tcp,smtp,SF,1190,1,1
17531,0,tcp,smtp,SF,748,1,1
17535,0,tcp,http,SF,230,1,1
17536,0,tcp,http,SF,310,1,1
17537,0,tcp,http,SF,325,1,1
17540,0,tcp,http,SF,235,1,1
17541,0,tcp,http,SF,295,1,1
17542,0,tcp,http,SF,256,1,1
17543,0,tcp,http,SF,197,1,1
17544,0,udp,domain_u,SF,44,1,1
17547,0,tcp,http,REJ,0,1,1
17551,0,udp,domain_u,SF,44,1,1
17552,0,tcp,ftp_data,SF,740,1,1
17554,0,tcp,http,SF,319,1,1
17558,0,tcp,other,SF,59,1,1
17559,0,tcp,http,SF,298,1,1
17561,0,tcp,ftp_data,SF,175337,1,1
17562,0,icmp,eco_i,SF,30,1,1
17564,0,tcp,smtp,SF,47,1,1
17565,0,tcp,http,SF,208,1,1
17566,0,udp,domain_u,SF,46,1,1
17567,0,tcp,http,REJ,0,1,1
17570,0,tcp,http,SF,332,1,1
17574,3949,udp,other,SF,146,1,1
17575,0,tcp,http,SF,244,1,1
17576,0,tcp,http,SF,199,1,1
17577,0,tcp,http,SF,261,1,1
17578,0,tcp,http,SF,360,1,1
17579,0,tcp,http,SF,318,1,1
17581,0,tcp,http,REJ,0,1,1
17582,294,tcp,telnet,SF,237,1,1
17583,0,udp,domain_u,SF,44,1,1
17584,0,tcp,ftp_data,SF,0,1,1
17586,0,tcp,http,SF,207,1,1
17588,0,tcp,http,SF,159,1,1
17592,0,tcp,http,SF,209,1,1
17597,0,udp,domain_u,SF,42,1,1
17598,0,tcp,http,SF,265,1,1
17599,0,udp,domain_u,SF,45,1,1
17604,0,tcp,http,SF,340,1,1
17606,2630,udp,other,SF,147,1,1
17608,4,udp,private,SF,105,1,1
17609,0,tcp,http,SF,337,1,1
17610,0,tcp,http,SF,206,1,1
17612,0,udp,domain_u,SF,42,1,1
17615,0,tcp,http,SF,196,1,1
17617,0,udp,domain_u,SF,46,1,1
17618,0,tcp,http,SF,203,1,1
17619,0,tcp,http,SF,308,1,1
17620,0,udp,domain_u,SF,36,1,1
17621,0,tcp,http,REJ,0,1,1
17625,0,udp,domain_u,SF,43,1,1
17627,0,tcp,ftp_data,SF,1470,1,1
17628,0,udp,domain_u,SF,46,1,1
17629,4115,udp,other,SF,147,1,1
17630,0,tcp,http,SF,201,1,1
17631,0,udp,domain_u,SF,46,1,1
17633,1,tcp,smtp,SF,1372,1,1
17636,0,tcp,http,SF,148,1,1
17638,5042,tcp,ftp_data,SF,0,1,1
17639,0,tcp,other,SF,4539,1,1
17640,0,tcp,http,SF,251,1,1
17641,0,udp,domain_u,SF,44,1,1
17643,0,tcp,http,SF,318,1,1
17644,28,udp,domain_u,SF,46,1,1
17645,0,tcp,http,SF,281,1,1
17646,0,tcp,http,SF,241,1,1
17649,0,tcp,http,SF,198,1,1
17651,0,tcp,http,SF,183,1,1
17653,0,tcp,http,SF,251,1,1
17654,0,tcp,http,SF,205,1,1
17656,0,tcp,other,SF,4539,1,1
17657,0,udp,private,SF,105,1,1
17659,0,tcp,http,SF,224,1,1
17660,0,tcp,ftp_data,SF,1214,1,1
17662,0,udp,domain_u,SF,33,1,1
17663,0,tcp,http,SF,224,1,1
17664,0,tcp,http,SF,284,1,1
17666,0,tcp,http,REJ,0,1,1
17667,0,tcp,http,SF,205,1,1
17671,0,tcp,ftp_data,SF,554,1,1
17674,0,tcp,http,SF,295,1,1
17676,0,tcp,http,SF,294,1,1
17681,0,tcp,http,SF,240,1,1
17683,0,tcp,http,SF,256,1,1
17685,0,tcp,ftp_data,SF,641,1,1
17688,0,tcp,http,SF,353,1,1
17689,0,udp,other,SF,147,1,1
17690,0,tcp,ftp_data,SF,641,1,1
17691,0,udp,domain_u,SF,44,1,1
17692,2,tcp,http,SF,179,1,1
17693,10,tcp,pop_3,SF,2326,1,1
17694,0,udp,domain_u,SF,45,1,1
17695,0,tcp,telnet,RSTO,0,1,1
17698,0,tcp,smtp,SF,1364,1,1
17699,12041,tcp,IRC,RSTR,1318,1,1
17700,0,tcp,http,SF,283,1,1
17703,829,udp,other,SF,146,1,1
17705,0,tcp,http,SF,309,1,1
17706,0,tcp,ftp_data,SF,7233,1,1
17708,0,tcp,http,SF,208,1,1
17709,0,tcp,http,SF,305,1,1
17715,0,tcp,http,SF,334,1,1
17716,0,tcp,ftp_data,SF,7280,1,1
17717,0,tcp,http,SF,315,1,1
17720,0,udp,domain_u,SF,42,1,1
17721,0,tcp,http,SF,273,1,1
17725,0,tcp,smtp,SF,1228,1,1
17726,0,udp,domain_u,SF,44,1,1
17727,0,tcp,http,SF,176,1,1
17728,0,tcp,http,SF,251,1,1
17729,0,tcp,http,SF,251,1,1
17732,0,tcp,http,SF,238,1,1
17736,0,tcp,http,SF,328,1,1
17741,0,tcp,ftp,RSTO,0,1,1
17742,0,udp,domain_u,SF,46,1,1
17743,0,udp,domain_u,SF,44,1,1
17744,0,tcp,http,SF,375,1,1
17750,0,udp,domain_u,SF,130,1,1
17751,0,tcp,http,SF,447,1,1
17753,0,tcp,http,SF,217,1,1
17754,0,tcp,http,SF,289,1,1
17757,0,udp,domain_u,SF,36,1,1
17758,0,tcp,http,SF,306,1,1
17759,0,tcp,http,SF,209,1,1
17760,0,udp,domain_u,SF,79,1,1
17762,0,tcp,http,SF,251,1,1
17763,0,tcp,http,SF,187,1,1
17767,0,tcp,http,SF,242,1,1
17768,0,tcp,http,SF,244,1,1
17769,0,tcp,http,SF,249,1,1
17773,0,tcp,http,SF,208,1,1
17775,0,udp,domain_u,SF,43,1,1
17776,0,tcp,http,SF,304,1,1
17777,0,tcp,smtp,SF,1289,1,1
17780,0,tcp,IRC,SF,86,1,1
17783,0,tcp,http,SF,286,1,1
17785,0,tcp,http,SF,294,1,1
17786,2,tcp,smtp,SF,881,1,1
17789,0,tcp,http,SF,288,1,1
17790,0,tcp,ftp_data,SF,373,1,1
17797,11854,tcp,telnet,SF,80,1,1
17799,0,udp,domain_u,SF,45,1,1
17802,0,tcp,smtp,SF,4209,1,1
17803,0,udp,domain_u,SF,40,1,1
17805,0,icmp,urh_i,SF,36,1,1
17806,5,tcp,smtp,SF,1463,1,1
17808,0,tcp,ftp_data,SF,641,1,1
17809,0,tcp,http,SF,243,1,1
17812,12202,udp,other,SF,147,1,1
17813,0,tcp,ftp_data,SF,35,1,1
17814,0,udp,domain_u,SF,44,1,1
17817,10,tcp,smtp,SF,11324,1,1
17822,0,tcp,http,SF,307,1,1
17824,0,udp,domain_u,SF,36,1,1
17825,0,tcp,http,SF,295,1,1
17827,0,tcp,http,SF,279,1,1
17830,0,tcp,http,SF,227,1,1
17831,0,tcp,http,SF,252,1,1
17832,0,tcp,http,SF,231,1,1
17834,0,udp,domain_u,SF,46,1,1
17835,0,tcp,other,SF,10272,1,1
17844,0,tcp,http,SF,216,1,1
17846,0,tcp,ftp_data,SF,26,1,1
17847,3,tcp,smtp,SF,1273,1,1
17849,2,tcp,ftp_data,SF,2194619,1,1
17851,0,tcp,http,REJ,0,1,1
17852,0,tcp,http,SF,215,1,1
17853,0,udp,domain_u,SF,43,1,1
17854,0,tcp,smtp,SF,3360,1,1
17855,0,tcp,smtp,SF,12418,1,1
17857,0,tcp,http,SF,306,1,1
17859,0,icmp,ecr_i,SF,64,1,1
17861,0,tcp,http,SF,296,1,1
17862,0,tcp,http,SF,199,1,1
17863,0,tcp,http,SF,195,1,1
17864,0,udp,domain_u,SF,29,1,1
17865,0,tcp,http,SF,260,1,1
17868,0,tcp,http,SF,244,1,1
17869,0,tcp,http,SF,208,1,1
17870,0,udp,domain_u,SF,45,1,1
17871,3355,udp,other,SF,145,1,1
17873,0,tcp,ftp_data,SF,3834,1,1
17875,0,udp,domain_u,SF,45,1,1
17878,0,udp,domain_u,SF,46,1,1
17882,0,udp,other,SF,516,1,1
17886,0,tcp,smtp,S0,0,1,1
17887,0,tcp,http,SF,200,1,1
17888,0,udp,domain_u,SF,42,1,1
17890,4,tcp,smtp,S2,11772,1,1
17891,0,tcp,http,SF,217,1,1
17893,0,tcp,http,SF,482,1,1
17895,0,tcp,http,S0,0,1,1
17896,0,tcp,http,SF,215,1,1
17898,1,tcp,smtp,SF,1378,1,1
17899,0,tcp,http,SF,215,1,1
17901,524,udp,other,SF,147,1,1
17902,0,tcp,http,SF,308,1,1
17904,0,udp,domain_u,SF,44,1,1
17906,0,tcp,http,SF,315,1,1
17908,0,tcp,http,SF,321,1,1
17909,2,tcp,smtp,SF,1190,1,1
17912,0,tcp,http,SF,193,1,1
17913,0,tcp,ftp_data,SF,192,1,1
17919,0,tcp,http,SF,227,1,1
17920,0,tcp,http,SF,335,1,1
17921,0,tcp,http,SF,262,1,1
17922,0,tcp,http,SF,281,1,1
17925,0,udp,other,SF,147,1,1
17926,0,udp,domain_u,SF,42,1,1
17927,0,tcp,http,SF,272,1,1
17928,16754,tcp,telnet,SF,3555,1,1
17929,0,udp,domain_u,SF,45,1,1
17931,0,tcp,http,SF,344,1,1
17932,0,tcp,http,SF,212,1,1
17933,0,tcp,http,SF,289,1,1
17936,0,udp,domain_u,SF,45,1,1
17938,0,tcp,http,SF,232,1,1
17939,5925,tcp,IRC,RSTO,1435,1,1
17940,0,tcp,http,SF,218,1,1
17942,0,tcp,http,SF,196,1,1
17946,0,tcp,http,SF,215,1,1
17947,0,udp,other,SF,115,1,1
17948,0,udp,domain_u,SF,44,1,1
17950,6719,udp,other,SF,147,1,1
17952,0,tcp,http,S0,0,1,1
17953,0,tcp,http,SF,203,1,1
17955,0,tcp,http,SF,214,1,1
17956,0,tcp,http,SF,163,1,1
17957,0,icmp,urp_i,SF,182,1,1
17958,0,tcp,http,SF,239,1,1
17961,0,tcp,http,SF,303,1,1
17962,0,tcp,ftp_data,SF,567,1,1
17964,0,tcp,finger,SF,7,1,1
17965,0,tcp,http,SF,302,1,1
17966,0,tcp,http,SF,201,1,1
17972,0,udp,domain_u,SF,42,1,1
17973,0,icmp,ecr_i,SF,64,1,1
17976,0,tcp,ftp_data,SF,10044,1,1
17978,0,tcp,smtp,SF,2524,1,1
17981,0,tcp,smtp,SF,2194,1,1
17982,0,tcp,http,SF,225,1,1
17983,0,tcp,http,SF,282,1,1
17985,0,tcp,http,SF,322,1,1
17986,0,tcp,http,SF,286,1,1
17990,0,tcp,http,SF,308,1,1
17991,0,tcp,http,SF,316,1,1
17992,0,tcp,http,SF,242,1,1
17993,0,tcp,http,SF,290,1,1
17994,0,tcp,http,SF,226,1,1
17996,0,tcp,http,SF,220,1,1
17998,0,tcp,http,SF,232,1,1
17999,0,tcp,http,SF,181,1,1
18000,0,udp,domain_u,SF,46,1,1
18003,0,tcp,http,SF,309,1,1
18004,5,udp,domain_u,SF,42,1,1
18005,0,tcp,http,SF,352,1,1
18007,0,udp,domain_u,SF,45,1,1
18008,0,tcp,http,SF,238,1,1
18009,12085,udp,other,SF,146,1,1
18010,207,tcp,http,SF,192,1,1
18012,0,tcp,http,SF,274,1,1
18013,0,tcp,smtp,SF,750,1,1
18015,0,tcp,http,SF,316,1,1
18017,0,tcp,http,REJ,0,1,1
18018,0,udp,domain_u,SF,44,1,1
18019,0,tcp,http,SF,306,1,1
18023,0,tcp,http,SF,199,1,1
18024,0,tcp,http,SF,214,1,1
18025,0,tcp,http,SF,225,1,1
18030,0,tcp,http,SF,308,1,1
18032,0,tcp,ftp_data,SF,59,1,1
18033,0,tcp,http,SF,206,1,1
18034,0,udp,domain_u,SF,44,1,1
18038,0,tcp,http,REJ,0,1,1
18039,2620,udp,other,SF,146,1,1
18043,0,udp,domain_u,SF,44,1,1
18044,0,tcp,http,SF,339,1,1
18045,0,tcp,http,SF,240,1,1
18050,0,tcp,http,SF,226,1,1
18055,0,tcp,http,SF,205,1,1
18056,0,tcp,http,SF,260,1,1
18057,2,tcp,smtp,SF,2142,1,1
18058,0,tcp,http,SF,281,1,1
18059,0,tcp,http,SF,229,1,1
18060,0,tcp,http,SF,235,1,1
18061,0,tcp,ftp_data,SF,3468,1,1
18064,0,tcp,http,SF,286,1,1
18065,0,udp,domain_u,SF,103,1,1
18066,0,tcp,http,SF,194,1,1
18067,0,udp,domain_u,SF,44,1,1
18069,0,tcp,http,SF,304,1,1
18070,0,tcp,http,SF,317,1,1
18072,0,tcp,http,SF,206,1,1
18073,0,tcp,smtp,SF,2381,1,1
18074,17233,udp,other,SF,146,1,1
18075,0,tcp,http,SF,257,1,1
18076,19,udp,private,SF,105,1,1
18078,0,tcp,http,SF,193,1,1
18079,0,tcp,smtp,SF,618,1,1
18080,0,tcp,smtp,SF,854,1,1
18083,0,tcp,http,SF,238,1,1
18085,0,udp,domain_u,SF,42,1,1
18086,0,tcp,smtp,SF,1226,1,1
18087,0,udp,private,SF,105,1,1
18088,0,tcp,http,SF,313,1,1
18089,0,tcp,http,SF,282,1,1
18090,0,tcp,http,SF,210,1,1
18092,0,udp,domain_u,SF,46,1,1
18094,0,tcp,smtp,SF,805,1,1
18098,11565,tcp,telnet,SF,565,1,1
18100,0,tcp,http,SF,254,1,1
18101,0,tcp,http,SF,271,1,1
18103,0,tcp,http,REJ,0,1,1
18104,0,udp,domain_u,SF,33,1,1
18107,0,tcp,http,SF,248,1,1
18108,0,tcp,http,S3,303,1,1
18109,0,tcp,http,SF,316,1,1
18111,0,tcp,telnet,S1,167,1,1
18112,0,tcp,http,SF,242,1,1
18113,0,tcp,http,SF,277,1,1
18115,0,icmp,urp_i,SF,78,1,1
18117,0,tcp,http,SF,283,1,1
18121,0,tcp,http,SF,245,1,1
18123,0,tcp,http,SF,186,1,1
18125,0,tcp,http,SF,302,1,1
18128,0,tcp,http,REJ,0,1,1
18131,0,tcp,http,SF,205,1,1
18134,0,udp,domain_u,SF,46,1,1
18135,0,udp,domain_u,SF,44,1,1
18136,28,udp,domain_u,SF,44,1,1
18138,0,tcp,http,SF,304,1,1
18139,1,tcp,smtp,SF,1250,1,1
18141,3083,udp,other,SF,147,1,1
18142,17,tcp,smtp,SF,1175,1,1
18143,0,tcp,http,SF,283,1,1
18144,0,tcp,http,REJ,0,1,1
18146,0,udp,domain_u,SF,44,1,1
18149,0,tcp,http,SF,220,1,1
18152,0,udp,domain_u,SF,43,1,1
18154,0,tcp,http,SF,147,1,1
18155,0,tcp,http,REJ,0,1,1
18156,0,tcp,http,SF,382,1,1
18157,0,tcp,http,SF,237,1,1
18158,0,tcp,ftp_data,SF,567,1,1
18162,98,tcp,http,SF,338,1,1
18164,0,tcp,other,SF,35195,1,1
18167,0,tcp,http,S0,0,1,1
18170,0,tcp,http,SF,370,1,1
18174,2630,udp,other,SF,147,1,1
18175,0,tcp,http,SF,301,1,1
18176,0,tcp,http,SF,243,1,1
18178,0,tcp,http,SF,331,1,1
18180,0,tcp,http,SF,288,1,1
18181,0,tcp,http,SF,212,1,1
18183,0,udp,domain_u,SF,42,1,1
18184,1,tcp,smtp,SF,1403,1,1
18185,3301,udp,other,SF,146,1,1
18186,0,tcp,http,S1,230,1,1
18189,0,tcp,http,SF,301,1,1
18191,0,tcp,other,SF,26408,1,1
18193,0,tcp,ftp_data,SF,748,1,1
18194,0,tcp,smtp,SF,1186,1,1
18197,1,tcp,smtp,SF,928,1,1
18200,3,tcp,smtp,SF,1996,1,1
18203,2550,udp,other,SF,146,1,1
18204,0,icmp,eco_i,SF,30,1,1
18205,0,tcp,http,SF,230,1,1
18208,0,tcp,http,SF,300,1,1
18211,0,udp,domain_u,SF,44,1,1
18212,1,tcp,smtp,SF,1392,1,1
18213,0,tcp,http,SF,323,1,1
18214,0,tcp,http,REJ,0,1,1
18215,15,tcp,smtp,SF,1338,1,1
18216,0,tcp,http,SF,296,1,1
18220,32,udp,domain_u,SF,110,1,1
18221,0,tcp,http,SF,256,1,1
18222,0,tcp,smtp,SF,9210,1,1
18223,0,udp,domain_u,SF,43,1,1
18224,2671,udp,other,SF,147,1,1
18225,0,tcp,http,SF,299,1,1
18226,0,tcp,ftp_data,SF,641,1,1
18227,0,tcp,smtp,SF,1930,1,1
18228,0,tcp,smtp,SF,1334,1,1
18229,0,tcp,http,SF,340,1,1
18230,0,tcp,smtp,SF,1049,1,1
18231,0,udp,domain_u,SF,44,1,1
18232,0,tcp,http,SF,189,1,1
18233,0,tcp,http,SF,299,1,1
18234,0,tcp,smtp,SF,1436,1,1
18235,0,tcp,http,SF,280,1,1
18236,5,tcp,smtp,SF,1266,1,1
18237,0,udp,private,SF,105,1,1
18238,0,tcp,http,SF,276,1,1
18240,0,tcp,http,SF,227,1,1
18241,0,tcp,http,SF,368,1,1
18242,0,tcp,http,SF,268,1,1
18245,0,udp,domain_u,SF,43,1,1
18246,0,tcp,ftp_data,SF,748,1,1
18247,0,tcp,http,SF,347,1,1
18248,9645,udp,other,SF,146,1,1
18249,0,tcp,ftp_data,SF,8766,1,1
18250,0,tcp,ftp_data,SF,1363,1,1
18251,0,icmp,urp_i,SF,146,1,1
18252,0,udp,domain_u,SF,24,1,1
18254,0,tcp,http,SF,251,1,1
18256,0,tcp,http,REJ,0,1,1
18258,0,udp,domain_u,SF,43,1,1
18259,0,tcp,http,SF,304,1,1
18262,0,tcp,http,SF,228,1,1
18263,0,tcp,smtp,SF,3035,1,1
18264,0,udp,domain_u,SF,44,1,1
18265,0,tcp,ftp_data,SF,172,1,1
18266,0,tcp,http,SF,218,1,1
18268,1,tcp,smtp,SF,888,1,1
18270,2,tcp,smtp,SF,2352,1,1
18271,0,udp,domain_u,SF,43,1,1
18272,0,tcp,http,SF,205,1,1
18277,0,tcp,http,SF,199,1,1
18279,0,tcp,http,SF,310,1,1
18280,0,tcp,http,SF,253,1,1
18282,4545,udp,other,SF,147,1,1
18283,0,tcp,http,SF,299,1,1
18284,0,tcp,http,SF,320,1,1
18285,0,tcp,http,SF,221,1,1
18288,0,tcp,http,SF,313,1,1
18292,0,tcp,http,SF,317,1,1
18294,0,tcp,smtp,SF,1509,1,1
18296,0,tcp,http,SF,231,1,1
18299,26,tcp,ftp,SF,336,1,1
18301,0,tcp,http,SF,145,1,1
18303,0,tcp,http,SF,307,1,1
18304,4,tcp,telnet,SF,138,1,1
18305,23,udp,private,SF,105,1,1
18308,0,udp,private,SF,105,1,1
18310,0,udp,domain_u,SF,45,1,1
18312,0,udp,domain_u,SF,32,1,1
18313,5,tcp,http,SF,339,1,1
18314,0,udp,domain_u,SF,46,1,1
18316,19,udp,domain_u,SF,42,1,1
18317,0,tcp,ftp_data,SF,749,1,1
18318,0,tcp,http,SF,215,1,1
18319,0,tcp,http,SF,308,1,1
18320,0,udp,domain_u,SF,43,1,1
18321,0,tcp,http,REJ,0,1,1
18322,0,tcp,http,SF,313,1,1
18323,0,tcp,http,SF,216,1,1
18324,0,tcp,http,SF,228,1,1
18325,0,tcp,http,SF,226,1,1
18327,0,tcp,http,SF,287,1,1
18330,0,udp,domain_u,SF,42,1,1
18332,0,udp,domain_u,SF,43,1,1
18334,0,tcp,http,SF,362,1,1
18335,0,udp,domain_u,SF,46,1,1
18338,0,tcp,http,SF,250,1,1
18343,0,tcp,http,SF,235,1,1
18345,0,tcp,http,SF,338,1,1
18347,0,udp,domain_u,SF,43,1,1
18348,0,tcp,http,SF,227,1,1
18349,0,udp,domain_u,SF,42,1,1
18350,101,tcp,http,SF,305,1,1
18351,0,udp,domain_u,SF,45,1,1
18352,0,tcp,http,SF,354,1,1
18353,0,tcp,http,SF,309,1,1
18355,0,tcp,http,SF,239,1,1
18356,0,tcp,http,SF,229,1,1
18357,0,icmp,eco_i,SF,30,1,1
18358,0,tcp,ftp_data,SF,7940,1,1
18359,0,tcp,http,SF,234,1,1
18360,0,tcp,ftp_data,SF,1556,1,1
18362,1,tcp,pop_3,SF,35,1,1
18364,0,tcp,http,SF,226,1,1
18365,0,tcp,http,SF,173,1,1
18366,0,tcp,http,SF,311,1,1
18367,0,tcp,http,SF,268,1,1
18369,0,tcp,http,SF,236,1,1
18370,0,tcp,smtp,SF,659,1,1
18374,0,tcp,http,SF,371,1,1
18375,32,tcp,telnet,SF,162,1,1
18376,0,udp,domain_u,SF,45,1,1
18379,11,tcp,smtp,SF,2710,1,1
18381,0,tcp,http,SF,337,1,1
18382,0,udp,domain_u,SF,45,1,1
