id,duration,protocol_type,service,flag,src_bytes,class,
35066,0,tcp,mtp,S0,0,anomaly,
35067,0,tcp,private,S0,0,anomaly,
35070,0,tcp,imap4,S0,0,anomaly,
35071,0,tcp,auth,S0,0,anomaly,
35072,0,tcp,netbios_dgm,REJ,0,anomaly,
35073,27341,tcp,private,RSTR,1,anomaly,
35075,1,tcp,ftp,SF,1262,anomaly,
35077,0,tcp,telnet,S0,0,anomaly,
35080,0,tcp,private,S0,0,anomaly,
35082,0,tcp,ftp_data,SF,334,anomaly,
35084,0,tcp,echo,RSTO,0,anomaly,
35086,0,tcp,private,RSTO,0,anomaly,
35087,0,tcp,ldap,S0,0,anomaly,
35088,0,tcp,sql_net,S0,0,anomaly,
35089,0,icmp,eco_i,SF,8,anomaly,
35090,0,udp,private,SF,1,anomaly,
35091,0,udp,other,SF,1,anomaly,
35092,0,tcp,private,S0,0,anomaly,
35096,0,tcp,discard,S0,0,anomaly,
35097,0,udp,other,SF,1,anomaly,
35105,0,tcp,private,REJ,0,anomaly,
35108,0,tcp,daytime,S0,0,anomaly,
35111,0,tcp,private,S0,0,anomaly,
35116,0,tcp,iso_tsap,S0,0,anomaly,
35118,0,tcp,time,RSTO,0,anomaly,
35119,0,tcp,klogin,S0,0,anomaly,
35124,0,tcp,whois,S0,0,anomaly,
35128,0,tcp,private,S0,0,anomaly,
35129,0,tcp,private,S0,0,anomaly,
35132,0,tcp,finger,S0,0,anomaly,
35134,0,tcp,hostnames,REJ,0,anomaly,
35135,0,tcp,nnsp,S0,0,anomaly,
35136,0,tcp,efs,S0,0,anomaly,
35137,0,tcp,other,REJ,0,anomaly,
35146,0,tcp,private,S0,0,anomaly,
35151,0,tcp,private,S0,0,anomaly,
35152,0,tcp,http_443,S0,0,anomaly,
35153,0,tcp,private,S0,0,anomaly,
35154,0,tcp,private,S0,0,anomaly,
35155,0,tcp,netstat,S0,0,anomaly,
35156,0,tcp,http,SF,54540,anomaly,
35157,0,tcp,private,S0,0,anomaly,
35160,0,tcp,sunrpc,S0,0,anomaly,
35161,0,tcp,vmnet,S0,0,anomaly,
35162,0,tcp,ftp_data,S0,0,anomaly,
35165,0,tcp,private,S0,0,anomaly,
35167,0,tcp,daytime,S0,0,anomaly,
35168,0,tcp,kshell,S0,0,anomaly,
35177,0,tcp,nntp,S0,0,anomaly,
35180,0,tcp,private,S0,0,anomaly,
35182,0,tcp,netbios_dgm,S0,0,anomaly,
35184,0,tcp,whois,S0,0,anomaly,
35186,0,icmp,eco_i,SF,18,anomaly,
35187,0,icmp,eco_i,SF,8,anomaly,
35188,0,udp,private,SF,1,anomaly,
35189,0,tcp,private,REJ,0,anomaly,
35192,0,tcp,link,REJ,0,anomaly,
35197,0,tcp,echo,S0,0,anomaly,
35200,0,tcp,systat,S0,0,anomaly,
35204,0,tcp,private,REJ,0,anomaly,
35206,0,tcp,private,REJ,0,anomaly,
35207,0,tcp,private,S0,0,anomaly,
35209,0,tcp,courier,S0,0,anomaly,
35210,0,tcp,sunrpc,S0,0,anomaly,
35214,0,tcp,http,S0,0,anomaly,
35215,0,tcp,ctf,S0,0,anomaly,
35216,0,tcp,finger,S0,0,anomaly,
35218,0,tcp,ftp_data,SF,334,anomaly,
35221,0,icmp,eco_i,SF,8,anomaly,
35222,0,tcp,ctf,S0,0,anomaly,
35225,0,tcp,kshell,S0,0,anomaly,
35229,0,tcp,private,S0,0,anomaly,
35230,0,tcp,private,REJ,0,anomaly,
35231,0,tcp,private,S0,0,anomaly,
35232,0,tcp,ldap,S0,0,anomaly,
35233,0,tcp,private,S0,0,anomaly,
35234,0,tcp,time,S0,0,anomaly,
35237,0,tcp,private,REJ,0,anomaly,
35238,0,tcp,private,S0,0,anomaly,
35240,0,tcp,private,REJ,0,anomaly,
35242,0,tcp,private,S0,0,anomaly,
35247,0,tcp,time,S0,0,anomaly,
35248,0,tcp,private,REJ,0,anomaly,
35249,0,tcp,uucp,S0,0,anomaly,
35250,0,udp,private,SF,207,anomaly,
35252,0,tcp,private,RSTR,0,anomaly,
35253,0,tcp,exec,RSTO,0,anomaly,
35254,0,tcp,netstat,S0,0,anomaly,
35257,0,tcp,private,S0,0,anomaly,
35258,0,tcp,netbios_dgm,S0,0,anomaly,
35260,0,tcp,private,S0,0,anomaly,
35266,0,icmp,ecr_i,SF,1032,anomaly,
35267,0,tcp,private,RSTR,0,anomaly,
35268,0,icmp,eco_i,SF,8,anomaly,
35271,0,udp,private,SF,1,anomaly,
35273,0,icmp,eco_i,SF,8,anomaly,
35277,0,tcp,ftp_data,SF,246,anomaly,
35278,0,tcp,ftp,S0,0,anomaly,
35280,0,tcp,hostnames,S0,0,anomaly,
35282,0,tcp,imap4,S0,0,anomaly,
35283,0,icmp,ecr_i,SF,520,anomaly,
35290,0,icmp,eco_i,SF,8,anomaly,
35291,0,tcp,ftp_data,S0,0,anomaly,
35293,0,tcp,private,REJ,0,anomaly,
35301,0,tcp,other,S0,0,anomaly,
35308,0,tcp,private,S0,0,anomaly,
35311,0,tcp,private,S0,0,anomaly,
35317,0,tcp,private,S0,0,anomaly,
35320,0,tcp,efs,REJ,0,anomaly,
35324,0,tcp,private,REJ,0,anomaly,
35325,0,icmp,ecr_i,SF,1032,anomaly,
35326,0,tcp,discard,S0,0,anomaly,
35327,0,tcp,private,S0,0,anomaly,
35328,0,tcp,uucp,S0,0,anomaly,
35330,0,tcp,other,REJ,0,anomaly,
35331,0,tcp,private,REJ,0,anomaly,
35333,0,tcp,http,REJ,0,anomaly,
35336,0,tcp,private,REJ,0,anomaly,
35337,0,tcp,private,REJ,0,anomaly,
35339,0,tcp,whois,S0,0,anomaly,
35340,0,tcp,courier,S0,0,anomaly,
35342,0,tcp,private,S0,0,anomaly,
35343,0,udp,private,SF,28,anomaly,
35350,0,tcp,discard,S0,0,anomaly,
35352,0,tcp,discard,RSTO,0,anomaly,
35353,0,tcp,finger,S0,0,anomaly,
35358,0,tcp,netstat,S0,0,anomaly,
35359,0,tcp,hostnames,S0,0,anomaly,
35360,0,tcp,private,S0,0,anomaly,
35362,0,tcp,finger,S0,0,anomaly,
35364,0,tcp,uucp_path,S0,0,anomaly,
35366,0,tcp,ftp_data,S0,0,anomaly,
35367,0,tcp,uucp,RSTO,0,anomaly,
35369,0,tcp,gopher,S0,0,anomaly,
35373,0,udp,private,SF,1,anomaly,
35379,0,tcp,private,S0,0,anomaly,
35380,0,tcp,http,S0,0,anomaly,
35386,0,tcp,private,REJ,0,anomaly,
35389,0,tcp,private,S0,0,anomaly,
35391,0,tcp,other,REJ,0,anomaly,
35393,0,tcp,other,REJ,0,anomaly,
35395,0,tcp,private,S0,0,anomaly,
35396,0,tcp,private,S0,0,anomaly,
35397,0,tcp,whois,S0,0,anomaly,
35398,0,icmp,eco_i,SF,8,anomaly,
35399,0,tcp,private,S0,0,anomaly,
35405,0,tcp,http,REJ,0,anomaly,
35406,0,icmp,eco_i,SF,8,anomaly,
35409,1,tcp,ftp,SF,1197,anomaly,
35411,0,tcp,telnet,S0,0,anomaly,
35415,0,icmp,eco_i,SF,8,anomaly,
35416,0,tcp,gopher,S0,0,anomaly,
35417,0,tcp,domain,S0,0,anomaly,
35419,0,tcp,ftp_data,S0,0,anomaly,
35421,0,tcp,private,S0,0,anomaly,
35423,0,tcp,whois,S0,0,anomaly,
35424,0,icmp,eco_i,SF,8,anomaly,
35426,0,tcp,ftp_data,S0,0,anomaly,
35427,0,icmp,eco_i,SF,8,anomaly,
35429,0,icmp,ecr_i,SF,1480,anomaly,
35430,0,tcp,Z39_50,S0,0,anomaly,
35432,0,tcp,telnet,S0,0,anomaly,
35433,0,tcp,http,SF,54540,anomaly,
35434,0,tcp,http,SF,54540,anomaly,
35435,60,tcp,telnet,S3,125,anomaly,
35438,0,tcp,ftp_data,S0,0,anomaly,
35440,0,tcp,echo,S0,0,anomaly,
35442,0,tcp,private,S0,0,anomaly,
35443,0,tcp,private,S0,0,anomaly,
35445,0,tcp,finger,S0,0,anomaly,
35450,0,tcp,uucp,S0,0,anomaly,
35451,0,tcp,netbios_dgm,S0,0,anomaly,
35455,0,icmp,eco_i,SF,8,anomaly,
35456,0,tcp,vmnet,REJ,0,anomaly,
35460,0,tcp,courier,S0,0,anomaly,
35461,0,tcp,telnet,S0,0,anomaly,
35469,0,tcp,ftp_data,S0,0,anomaly,
35474,0,tcp,private,S0,0,anomaly,
35479,0,icmp,eco_i,SF,8,anomaly,
35484,0,udp,private,SF,1,anomaly,
35487,0,tcp,private,S0,0,anomaly,
35488,0,tcp,private,S0,0,anomaly,
35489,0,icmp,eco_i,SF,8,anomaly,
35490,0,tcp,private,S0,0,anomaly,
35491,0,tcp,domain,S0,0,anomaly,
35497,0,tcp,private,REJ,0,anomaly,
35498,0,tcp,uucp,RSTO,0,anomaly,
35499,0,tcp,private,S0,0,anomaly,
35501,0,tcp,auth,S0,0,anomaly,
35502,0,tcp,login,S0,0,anomaly,
35503,0,tcp,telnet,S0,0,anomaly,
35504,0,tcp,daytime,S0,0,anomaly,
35506,0,tcp,gopher,S0,0,anomaly,
35510,0,icmp,ecr_i,SF,1032,anomaly,
35511,0,tcp,telnet,S0,0,anomaly,
35512,0,tcp,ssh,S0,0,anomaly,
35515,0,tcp,private,REJ,0,anomaly,
35516,0,tcp,telnet,S0,0,anomaly,
35517,0,tcp,uucp,S0,0,anomaly,
35518,0,tcp,csnet_ns,REJ,0,anomaly,
35520,0,tcp,private,S0,0,anomaly,
35521,0,tcp,ftp_data,S0,0,anomaly,
35523,0,tcp,private,S0,0,anomaly,
35525,0,tcp,private,REJ,0,anomaly,
35526,8615,tcp,other,RSTR,1,anomaly,
35527,0,icmp,ecr_i,SF,520,anomaly,
35528,0,icmp,eco_i,SF,8,anomaly,
35529,0,tcp,telnet,S0,0,anomaly,
35531,0,tcp,http,S0,0,anomaly,
35532,0,tcp,gopher,S0,0,anomaly,
35534,0,tcp,uucp,S0,0,anomaly,
35537,0,tcp,supdup,REJ,0,anomaly,
35539,0,tcp,private,S0,0,anomaly,
35542,0,tcp,private,S0,0,anomaly,
35544,0,tcp,finger,S0,0,anomaly,
35545,0,tcp,vmnet,S0,0,anomaly,
35546,12,tcp,ftp_data,SF,7045,anomaly,
35548,0,tcp,http,SF,54540,anomaly,
35550,0,tcp,private,REJ,0,anomaly,
35551,0,tcp,ctf,S0,0,anomaly,
35554,0,tcp,private,S0,0,anomaly,
35555,0,tcp,daytime,S0,0,anomaly,
35556,0,tcp,ftp_data,SF,334,anomaly,
35558,0,tcp,private,REJ,0,anomaly,
35559,0,tcp,ldap,S0,0,anomaly,
35561,0,icmp,ecr_i,SF,520,anomaly,
35562,0,icmp,eco_i,SF,8,anomaly,
35564,0,tcp,telnet,S0,0,anomaly,
35567,0,tcp,exec,S0,0,anomaly,
35569,0,tcp,private,S0,0,anomaly,
35572,0,tcp,whois,S0,0,anomaly,
35573,0,icmp,eco_i,SF,8,anomaly,
35576,0,icmp,eco_i,SF,8,anomaly,
35577,0,icmp,ecr_i,SF,1032,anomaly,
35579,0,tcp,private,S0,0,anomaly,
35586,0,tcp,private,S0,0,anomaly,
35588,0,tcp,ctf,S0,0,anomaly,
35589,0,tcp,gopher,RSTR,0,anomaly,
35590,0,tcp,ctf,S0,0,anomaly,
35591,0,icmp,eco_i,SF,8,anomaly,
35593,17594,tcp,other,RSTR,1,anomaly,
35595,0,tcp,private,S0,0,anomaly,
35601,0,icmp,eco_i,SF,8,anomaly,
35602,0,tcp,private,RSTR,0,anomaly,
35608,0,tcp,nnsp,S0,0,anomaly,
35614,0,icmp,eco_i,SF,8,anomaly,
35615,0,tcp,private,REJ,0,anomaly,
35618,0,tcp,whois,S0,0,anomaly,
35619,0,tcp,other,REJ,0,anomaly,
35623,0,tcp,name,REJ,0,anomaly,
35625,0,tcp,private,RSTR,0,anomaly,
35626,0,tcp,private,S0,0,anomaly,
35629,0,tcp,ftp_data,S0,0,anomaly,
35630,0,tcp,private,S0,0,anomaly,
35631,0,tcp,private,RSTR,0,anomaly,
35633,0,tcp,courier,S0,0,anomaly,
35636,0,tcp,uucp_path,S0,0,anomaly,
35638,0,tcp,login,S0,0,anomaly,
35643,0,icmp,eco_i,SF,8,anomaly,
35648,0,tcp,http,S0,0,anomaly,
35650,0,tcp,ftp_data,S0,0,anomaly,
35652,1,tcp,finger,SF,10,anomaly,
35653,0,tcp,private,SH,0,anomaly,
35654,0,tcp,private,SH,0,anomaly,
35658,0,tcp,klogin,S0,0,anomaly,
35659,0,tcp,private,S0,0,anomaly,
35663,0,tcp,auth,S0,0,anomaly,
35664,0,tcp,other,REJ,0,anomaly,
35665,0,tcp,daytime,S0,0,anomaly,
35666,0,tcp,private,S0,0,anomaly,
35667,0,udp,private,SF,1,anomaly,
35668,0,tcp,supdup,S0,0,anomaly,
35669,17864,tcp,other,RSTR,1,anomaly,
35672,0,tcp,private,S0,0,anomaly,
35673,0,tcp,private,REJ,0,anomaly,
35676,0,icmp,ecr_i,SF,1032,anomaly,
35677,0,tcp,finger,S0,0,anomaly,
35678,0,tcp,uucp,S0,0,anomaly,
35680,0,tcp,courier,S0,0,anomaly,
35681,0,icmp,eco_i,SF,8,anomaly,
35687,0,icmp,eco_i,SF,8,anomaly,
35690,0,tcp,netbios_ns,S0,0,anomaly,
35692,0,tcp,private,S0,0,anomaly,
35693,0,tcp,uucp,S0,0,anomaly,
35694,0,tcp,finger,S0,0,anomaly,
35695,0,tcp,http,S0,0,anomaly,
35696,0,tcp,private,RSTR,0,anomaly,
35698,0,tcp,private,REJ,0,anomaly,
35699,0,tcp,telnet,S0,0,anomaly,
35702,0,icmp,eco_i,SF,8,anomaly,
35703,0,tcp,private,S0,0,anomaly,
35705,0,icmp,eco_i,SF,8,anomaly,
35707,0,tcp,private,S0,0,anomaly,
35708,0,tcp,Z39_50,S0,0,anomaly,
35716,0,udp,private,SF,1,anomaly,
35717,0,tcp,exec,S0,0,anomaly,
35718,0,tcp,auth,REJ,0,anomaly,
35721,0,udp,private,SF,1,anomaly,
35722,0,tcp,finger,S0,0,anomaly,
35724,0,icmp,ecr_i,SF,1032,anomaly,
35725,0,tcp,netbios_ssn,REJ,0,anomaly,
35729,0,icmp,ecr_i,SF,1032,anomaly,
35732,0,tcp,private,REJ,0,anomaly,
35735,0,tcp,Z39_50,REJ,0,anomaly,
35736,0,tcp,private,S0,0,anomaly,
35737,0,tcp,private,S0,0,anomaly,
35738,0,tcp,iso_tsap,S0,0,anomaly,
35739,11,tcp,http,RSTR,26280,anomaly,
35743,0,tcp,private,S0,0,anomaly,
35747,0,tcp,private,S0,0,anomaly,
35748,0,tcp,domain,S0,0,anomaly,
35750,0,tcp,echo,S0,0,anomaly,
35752,0,tcp,daytime,S0,0,anomaly,
35757,0,tcp,csnet_ns,S0,0,anomaly,
35758,0,tcp,private,S0,0,anomaly,
35760,0,icmp,eco_i,SF,8,anomaly,
35762,0,tcp,printer,S0,0,anomaly,
35771,0,udp,private,SF,28,anomaly,
35772,0,tcp,Z39_50,S0,0,anomaly,
35774,0,tcp,finger,S0,0,anomaly,
35775,0,tcp,link,REJ,0,anomaly,
35779,0,tcp,courier,S0,0,anomaly,
35780,0,tcp,finger,S0,0,anomaly,
35781,0,icmp,ecr_i,SF,1032,anomaly,
35782,0,tcp,private,S0,0,anomaly,
35785,0,icmp,eco_i,SF,8,anomaly,
35789,0,tcp,netbios_dgm,REJ,0,anomaly,
35792,0,tcp,http,SF,54540,anomaly,
35794,0,tcp,efs,S0,0,anomaly,
35795,0,tcp,systat,S0,0,anomaly,
35797,0,tcp,nnsp,S0,0,anomaly,
35798,0,tcp,nnsp,S0,0,anomaly,
35800,0,tcp,telnet,S0,0,anomaly,
35801,0,icmp,eco_i,SF,8,anomaly,
35805,0,tcp,private,S0,0,anomaly,
35810,0,tcp,nnsp,S0,0,anomaly,
35813,27161,tcp,private,RSTR,1,anomaly,
35815,0,tcp,private,S0,0,anomaly,
35816,0,tcp,private,REJ,0,anomaly,
35818,0,tcp,imap4,S0,0,anomaly,
35822,0,tcp,vmnet,REJ,0,anomaly,
35825,0,tcp,private,S0,0,anomaly,
35827,0,tcp,courier,S0,0,anomaly,
35829,0,tcp,systat,S0,0,anomaly,
35831,0,tcp,ctf,REJ,0,anomaly,
35834,0,tcp,private,S0,0,anomaly,
35836,0,tcp,telnet,S0,0,anomaly,
35839,0,udp,private,SF,28,anomaly,
35841,0,tcp,private,REJ,0,anomaly,
35844,0,tcp,Z39_50,S0,0,anomaly,
35845,0,tcp,private,RSTR,0,anomaly,
35846,0,tcp,klogin,S0,0,anomaly,
35847,0,udp,private,SF,1,anomaly,
35849,0,icmp,eco_i,SF,8,anomaly,
35851,0,tcp,private,REJ,0,anomaly,
35852,0,tcp,uucp_path,REJ,0,anomaly,
35856,0,tcp,private,S0,0,anomaly,
35857,0,tcp,private,REJ,0,anomaly,
35859,0,tcp,ftp_data,SF,334,anomaly,
35861,0,icmp,ecr_i,SF,1032,anomaly,
35863,5044,tcp,ftp_data,SF,5131424,anomaly,
35868,5350,tcp,other,RSTR,1,anomaly,
35869,0,tcp,iso_tsap,S0,0,anomaly,
35870,0,tcp,private,S0,0,anomaly,
35871,0,icmp,ecr_i,SF,1032,anomaly,
35873,0,icmp,eco_i,SF,8,anomaly,
35874,0,tcp,private,REJ,0,anomaly,
35875,0,tcp,exec,S0,0,anomaly,
35876,0,tcp,private,S0,0,anomaly,
35880,0,tcp,private,REJ,0,anomaly,
35881,0,tcp,telnet,S0,0,anomaly,
35882,0,tcp,other,REJ,0,anomaly,
35883,0,tcp,private,S0,0,anomaly,
35887,0,tcp,private,S0,0,anomaly,
35888,0,icmp,eco_i,SF,8,anomaly,
35889,0,tcp,private,S0,0,anomaly,
35890,0,tcp,rje,REJ,0,anomaly,
35891,0,tcp,Z39_50,S0,0,anomaly,
35894,0,tcp,telnet,S0,0,anomaly,
35895,0,tcp,uucp_path,REJ,0,anomaly,
35896,0,tcp,nnsp,REJ,0,anomaly,
35898,0,tcp,http,SF,54540,anomaly,
35899,0,tcp,name,S0,0,anomaly,
35901,0,icmp,ecr_i,SF,1032,anomaly,
35903,0,tcp,private,S0,0,anomaly,
35909,0,tcp,uucp_path,S0,0,anomaly,
35913,0,tcp,private,S0,0,anomaly,
35914,0,tcp,ctf,REJ,0,anomaly,
35915,0,tcp,vmnet,S0,0,anomaly,
35916,0,icmp,ecr_i,SF,1032,anomaly,
35918,0,tcp,nnsp,REJ,0,anomaly,
35920,0,icmp,eco_i,SF,8,anomaly,
35922,0,udp,private,SF,28,anomaly,
35923,0,tcp,supdup,S0,0,anomaly,
35924,0,tcp,efs,S0,0,anomaly,
35928,0,tcp,whois,S0,0,anomaly,
35930,0,tcp,netbios_dgm,S0,0,anomaly,
35931,0,tcp,private,S0,0,anomaly,
35932,0,tcp,other,S0,0,anomaly,
35933,0,tcp,imap4,S0,0,anomaly,
35934,0,udp,private,SF,28,anomaly,
35937,0,icmp,ecr_i,SF,18,anomaly,
35938,0,tcp,http_443,S0,0,anomaly,
35939,0,tcp,private,S0,0,anomaly,
35943,0,tcp,private,S0,0,anomaly,
35944,0,tcp,telnet,S0,0,anomaly,
35946,3,tcp,private,REJ,0,anomaly,
35947,0,tcp,netbios_ns,S0,0,anomaly,
35949,0,tcp,private,S0,0,anomaly,
35954,0,tcp,iso_tsap,S0,0,anomaly,
35955,0,tcp,imap4,S0,0,anomaly,
35957,40929,tcp,private,RSTR,1,anomaly,
35961,0,tcp,private,S0,0,anomaly,
35962,0,tcp,private,REJ,0,anomaly,
35964,0,icmp,eco_i,SF,8,anomaly,
35965,0,tcp,private,REJ,0,anomaly,
35966,0,tcp,whois,S0,0,anomaly,
35967,0,icmp,eco_i,SF,8,anomaly,
35968,0,icmp,ecr_i,SF,520,anomaly,
35969,0,tcp,private,S0,0,anomaly,
35970,0,tcp,Z39_50,REJ,0,anomaly,
35971,0,tcp,private,S0,0,anomaly,
35972,0,udp,private,SF,1,anomaly,
35973,0,tcp,uucp,S0,0,anomaly,
35974,0,tcp,discard,S0,0,anomaly,
35978,0,tcp,private,S0,0,anomaly,
35979,0,tcp,private,S0,0,anomaly,
35980,0,tcp,vmnet,REJ,0,anomaly,
35983,0,tcp,courier,S0,0,anomaly,
35984,0,tcp,csnet_ns,S0,0,anomaly,
35985,0,tcp,http,REJ,0,anomaly,
35986,0,tcp,private,S0,0,anomaly,
35994,0,tcp,private,RSTR,0,anomaly,
35996,0,tcp,courier,S0,0,anomaly,
35998,0,tcp,netstat,S0,0,anomaly,
35999,0,tcp,finger,RSTO,0,anomaly,
36000,0,udp,private,SF,1,anomaly,
36001,0,tcp,private,REJ,0,anomaly,
36003,0,tcp,http,SF,54540,anomaly,
36005,0,icmp,ecr_i,SF,1032,anomaly,
36007,0,tcp,http_443,S0,0,anomaly,
36008,0,tcp,netstat,S0,0,anomaly,
36011,0,tcp,http_443,S0,0,anomaly,
36012,991,tcp,other,RSTR,1,anomaly,
36013,0,tcp,netbios_ssn,S0,0,anomaly,
36014,0,tcp,private,S0,0,anomaly,
36015,0,tcp,private,S0,0,anomaly,
36017,0,tcp,private,S0,0,anomaly,
36018,0,tcp,private,REJ,0,anomaly,
36020,0,tcp,private,S0,0,anomaly,
36021,1,tcp,private,RSTR,0,anomaly,
36023,0,tcp,private,REJ,0,anomaly,
36025,17764,tcp,other,RSTR,1,anomaly,
36028,0,tcp,http,RSTR,54540,anomaly,
36030,0,tcp,courier,S0,0,anomaly,
36032,39236,tcp,private,RSTR,1,anomaly,
36038,0,tcp,private,S0,0,anomaly,
36039,0,tcp,private,REJ,0,anomaly,
36040,0,tcp,Z39_50,S0,0,anomaly,
36043,0,tcp,iso_tsap,S0,0,anomaly,
36044,0,tcp,finger,S0,0,anomaly,
36045,0,tcp,other,REJ,0,anomaly,
36046,0,tcp,http,SF,54540,anomaly,
36047,0,icmp,eco_i,SF,8,anomaly,
36048,0,tcp,private,S0,0,anomaly,
36051,0,tcp,daytime,S0,0,anomaly,
36052,0,tcp,private,S0,0,anomaly,
36060,0,tcp,private,S0,0,anomaly,
36063,0,tcp,private,REJ,0,anomaly,
36065,0,tcp,daytime,RSTO,0,anomaly,
36066,0,tcp,private,S0,0,anomaly,
36068,0,icmp,eco_i,SF,8,anomaly,
36069,0,icmp,ecr_i,SF,1032,anomaly,
36070,0,tcp,nnsp,S0,0,anomaly,
36074,0,tcp,private,S0,0,anomaly,
36076,0,tcp,mtp,S0,0,anomaly,
36077,0,tcp,private,S0,0,anomaly,
36081,0,tcp,other,REJ,0,anomaly,
36082,0,tcp,gopher,REJ,0,anomaly,
36085,0,tcp,private,REJ,0,anomaly,
36087,0,tcp,telnet,S0,0,anomaly,
36088,0,tcp,vmnet,S0,0,anomaly,
36092,0,tcp,private,REJ,0,anomaly,
36095,0,tcp,klogin,S0,0,anomaly,
36097,0,tcp,login,S0,0,anomaly,
36098,0,tcp,http_443,S0,0,anomaly,
36101,0,tcp,http,S0,0,anomaly,
36102,0,tcp,uucp_path,S0,0,anomaly,
36104,0,icmp,eco_i,SF,8,anomaly,
36105,0,tcp,private,REJ,0,anomaly,
36108,0,tcp,nnsp,S0,0,anomaly,
36116,0,tcp,systat,S0,0,anomaly,
36119,0,tcp,private,S0,0,anomaly,
36120,0,icmp,ecr_i,SF,1032,anomaly,
36121,0,tcp,private,S0,0,anomaly,
36122,0,icmp,eco_i,SF,8,anomaly,
36123,0,tcp,private,REJ,0,anomaly,
36125,0,tcp,imap4,S0,0,anomaly,
36126,0,tcp,private,S0,0,anomaly,
36129,0,udp,private,SF,1,anomaly,
36130,0,tcp,private,RSTR,0,anomaly,
36131,0,tcp,netbios_ssn,S0,0,anomaly,
36133,0,tcp,ftp_data,S0,0,anomaly,
36134,0,tcp,private,REJ,0,anomaly,
36135,0,tcp,whois,S0,0,anomaly,
36139,0,tcp,supdup,S0,0,anomaly,
36141,0,tcp,domain,S0,0,anomaly,
36143,0,tcp,sql_net,S0,0,anomaly,
36146,0,tcp,nntp,S0,0,anomaly,
36149,0,tcp,telnet,RSTO,126,anomaly,
36151,0,tcp,private,S0,0,anomaly,
36152,0,tcp,telnet,S0,0,anomaly,
36153,0,tcp,private,REJ,0,anomaly,
36155,0,tcp,vmnet,S0,0,anomaly,
36157,0,tcp,sunrpc,S0,0,anomaly,
36158,0,icmp,ecr_i,SF,1032,anomaly,
36162,0,tcp,telnet,S0,0,anomaly,
36166,0,icmp,ecr_i,SF,1032,anomaly,
36168,0,tcp,ftp_data,SF,334,anomaly,
36169,0,tcp,private,REJ,0,anomaly,
36173,0,icmp,eco_i,SF,8,anomaly,
36179,0,tcp,Z39_50,S0,0,anomaly,
36180,0,tcp,domain,S0,0,anomaly,
36181,0,icmp,ecr_i,SF,1032,anomaly,
36182,0,tcp,discard,S0,0,anomaly,
36187,0,tcp,private,S0,0,anomaly,
36188,0,tcp,http,SF,54540,anomaly,
36190,0,tcp,private,RSTR,0,anomaly,
36191,0,tcp,other,REJ,0,anomaly,
36194,0,tcp,supdup,S0,0,anomaly,
36197,0,tcp,ftp_data,REJ,0,anomaly,
36198,0,tcp,ctf,REJ,0,anomaly,
36199,0,tcp,private,REJ,0,anomaly,
36200,0,tcp,private,S0,0,anomaly,
36203,0,tcp,telnet,S0,0,anomaly,
36205,0,tcp,nnsp,S0,0,anomaly,
36207,0,tcp,private,S0,0,anomaly,
36211,22256,tcp,private,RSTR,1,anomaly,
36215,0,icmp,eco_i,SF,8,anomaly,
36216,0,tcp,domain,S0,0,anomaly,
36219,0,tcp,private,REJ,0,anomaly,
36220,0,tcp,bgp,S0,0,anomaly,
36223,0,tcp,private,S0,0,anomaly,
36229,0,tcp,private,S0,0,anomaly,
36231,0,tcp,finger,S0,0,anomaly,
36232,0,tcp,private,REJ,0,anomaly,
36233,0,tcp,supdup,REJ,0,anomaly,
36234,0,tcp,ftp,S0,0,anomaly,
36235,0,tcp,private,S0,0,anomaly,
36236,0,tcp,nnsp,S0,0,anomaly,
36238,0,tcp,finger,RSTO,0,anomaly,
36239,0,tcp,uucp,S0,0,anomaly,
36243,0,tcp,netbios_dgm,S0,0,anomaly,
36244,0,icmp,eco_i,SF,8,anomaly,
36245,0,tcp,private,REJ,0,anomaly,
36246,0,tcp,private,REJ,0,anomaly,
36248,0,tcp,http,S0,0,anomaly,
36250,0,tcp,other,REJ,0,anomaly,
36251,0,tcp,courier,S0,0,anomaly,
36254,0,tcp,private,S0,0,anomaly,
36255,0,icmp,eco_i,SF,8,anomaly,
36258,0,tcp,ftp_data,S0,0,anomaly,
36259,0,tcp,private,S0,0,anomaly,
36261,0,tcp,klogin,S0,0,anomaly,
36264,0,tcp,private,S0,0,anomaly,
36265,31481,tcp,private,RSTR,1,anomaly,
36266,0,tcp,mtp,S0,0,anomaly,
36267,0,icmp,eco_i,SF,8,anomaly,
36268,0,tcp,uucp_path,S0,0,anomaly,
36269,0,udp,private,SF,1,anomaly,
36270,0,tcp,Z39_50,S0,0,anomaly,
36271,0,icmp,ecr_i,SF,1032,anomaly,
36272,0,tcp,netbios_ssn,REJ,0,anomaly,
36273,0,tcp,http,SF,54540,anomaly,
36274,0,tcp,auth,S0,0,anomaly,
36277,0,tcp,private,S0,0,anomaly,
36278,0,tcp,supdup,S0,0,anomaly,
36279,0,tcp,private,REJ,0,anomaly,
36280,0,icmp,ecr_i,SF,1032,anomaly,
36281,0,tcp,http,REJ,0,anomaly,
36282,0,tcp,private,S0,0,anomaly,
36286,0,tcp,uucp_path,S0,0,anomaly,
36288,0,tcp,uucp_path,S0,0,anomaly,
36291,0,tcp,private,S0,0,anomaly,
36292,0,icmp,eco_i,SF,8,anomaly,
36293,0,icmp,ecr_i,SF,1032,anomaly,
